Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	Type	Pol
1965-SDAURP_CE_Oct23_GP.xml	274	auront soutenu un accroissement annuel de l'ordre de 2,5 % en moyenne			
1965-SDAURP_CE_Oct23_GP.xml	274	commencent à "soulager" Paris	"soulager"	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	274	un triplement	un effort considérable	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	277	voir rapidement grandir les autres villes de France	ne peut que souhaiter	boul	
1965-SDAURP_CE_Oct23_GP.xml	277	deviendra plus grand			
1965-SDAURP_CE_Oct23_GP.xml	280	un freinage des métropoles d'équilibre ou des villes du bassin parisien	ce n'est pas prévoir et encore moins vouloir	boul	
1965-SDAURP_CE_Oct23_GP.xml	280	leur essor			
1965-SDAURP_CE_Oct23_GP.xml	280	le commencement de leur réveil	leur réveil	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	280	vont tripler			
1965-SDAURP_CE_Oct23_GP.xml	280	au minimum doubler			
1965-SDAURP_CE_Oct23_GP.xml	281	préparer une région de Paris			
1965-SDAURP_CE_Oct23_GP.xml	281	auront d'ici là préparé leur ville, ou plutôt leur agglomération et dans certains cas leur région urbaine toute entière	c'est tenir pour vraisemblable	autre	
1965-SDAURP_CE_Oct23_GP.xml	287	fallait prendre une perspective plus lointaine que l'an 2000	fallait	autre	
1965-SDAURP_CE_Oct23_GP.xml	304	son extension spatiale	serait inéluctable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	305	Cette extension	doit être d'autant plus largement prévue	autre	
1965-SDAURP_CE_Oct23_GP.xml	314	bâtiments construits			
1965-SDAURP_CE_Oct23_GP.xml	314	existent encore			
1965-SDAURP_CE_Oct23_GP.xml	314	devraient être systématiquement détruits	devraient	autre	
1965-SDAURP_CE_Oct23_GP.xml	342	faut prévoir l'imprévisible	faut	autre	
1965-SDAURP_CE_Oct23_GP.xml	342	prévoir l'imprévisible			
1965-SDAURP_CE_Oct23_GP.xml	343	densifier abusivement les rares terrains disponibles	abusivement	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	344	garder des réserves	avoir la sagesse	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	344	aller construire	la hardiesse	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	345	leur extension	pourront	autre	
1965-SDAURP_CE_Oct23_GP.xml	381	telle ou telle réalisation	l'échec	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	382	un aménagement régional			
1965-SDAURP_CE_Oct23_GP.xml	382	peuvent être ou ménagés ou compromis	compromis	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	383	"construire beau"	une exigence collective	boul	
1965-SDAURP_CE_Oct23_GP.xml	395	leur implantation	peut changer du tout au tout la valeur des services qu'ils rendront	autre	
1965-SDAURP_CE_Oct23_GP.xml	399	une bonne implantation	cette nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	407	l'aménagement	quelles orientations déterminantes doivent y prendre		
1965-SDAURP_CE_Oct23_GP.xml	407	l'équipement			
1965-SDAURP_CE_Oct23_GP.xml	435	la réalisation des grands ouvrages et des programmes d’équipement	problèmes	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	435	l'avenir de l'agglomération	les plus déterminants	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	441	tout retard	est lourd de conséquences	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	441	peut être réalisé aisément et à coût normal	à coût normal	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	479	cet agrandissement d'une trame urbaine			
1965-SDAURP_CE_Oct23_GP.xml	479	ont déjà étendue			
1965-SDAURP_CE_Oct23_GP.xml	479	la croissance d'une ville			
1965-SDAURP_CE_Oct23_GP.xml	479	successivement franchies			
1965-SDAURP_CE_Oct23_GP.xml	479	a toujours grandi	sans règlements		
1965-SDAURP_CE_Oct23_GP.xml	482	faire mourir Paris	faire mourir	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	482	le faire revivre	faire revivre	axiol	
1965-SDAURP_CE_Oct23_GP.xml	489	Évolution prévisible de la région de Paris	prévisible		
1965-SDAURP_CE_Oct23_GP.xml	507	a dévoré le petit département de la Seine	dévoré	axiol	
1965-SDAURP_CE_Oct23_GP.xml	507	a mangé le curieux anneau circulaire de Seine-et-Oise	mangé	axiol	
1965-SDAURP_CE_Oct23_GP.xml	507	a même mordu sur la Seine-et-Marne	mordu	axiol	
1965-SDAURP_CE_Oct23_GP.xml	507	en formeront huit			
1965-SDAURP_CE_Oct23_GP.xml	533	la rénovation	La lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	561	la disparition rapide des espaces libres	problèmes, ressentis par tous	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	568	ne s'est pas améliorée	ne s'est pas améliorée	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	568	a au contraire empiré	a au contraire empiré	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	575	Les constructions n'ont en effet repris	à un rythme notable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	575	13.000 logements terminés			
1965-SDAURP_CE_Oct23_GP.xml	600	ont été implantés	a aggravé la situation de l'urbanisme	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	600	espaces libres en voie de disparition	chacun constate et déplore	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	600	quartiers vétustes trop lentement repris par la rénovation	trop lentement	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	607	ces extensions "linéaires"			
1965-SDAURP_CE_Oct23_GP.xml	607	la fin du développement en tache d'huile	il serait erroné d'espérer	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	607	les extensions linéaires			
1965-SDAURP_CE_Oct23_GP.xml	607	veut construire	veut	boul	
1965-SDAURP_CE_Oct23_GP.xml	607	deux ou trois zones déjà construites			
1965-SDAURP_CE_Oct23_GP.xml	607	équipées en réseaux d'eau, d'assainissement et d'électricité			
1965-SDAURP_CE_Oct23_GP.xml	615	leur construction	cette priorité légitime		
1965-SDAURP_CE_Oct23_GP.xml	615	placer			
1965-SDAURP_CE_Oct23_GP.xml	615	ont été mis			
1965-SDAURP_CE_Oct23_GP.xml	617	demeurer en l'état	Il est illusoire de penser	axiol	
1965-SDAURP_CE_Oct23_GP.xml	617	n'est guère possible de conserver longtemps des terres agricoles presqu'enclavées dans la ville			
1965-SDAURP_CE_Oct23_GP.xml	618	être aménagés	Cette vocation		
1965-SDAURP_CE_Oct23_GP.xml	618	recevoir des stades, des lycées, des facultés, des hôpitaux, des zones d'emploi assez vastes			
1965-SDAURP_CE_Oct23_GP.xml	618	ont été construits			
1965-SDAURP_CE_Oct23_GP.xml	619	la construction de logements			
1965-SDAURP_CE_Oct23_GP.xml	619	l'aménagement des 5.000 hectares de Z.U.P.	la lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	619	eut été préférable de bâtir	eut été préférable	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	619	des zones d'extension			
1965-SDAURP_CE_Oct23_GP.xml	632	implanter des équipements pleinement satisfaisants	il sera anormalement coûteux	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	632	permettre de ne plus être la ville informe et incomplète qu'elle est actuellement			
1965-SDAURP_CE_Oct23_GP.xml	635	leur implantation	loin de ne présenter que des avantages	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	645	la rénovation du tissu urbain existant	a pu paraître une alternative	autre	
1965-SDAURP_CE_Oct23_GP.xml	645	l'extension de l'agglomération			
1965-SDAURP_CE_Oct23_GP.xml	645	cette extension	limiter fortement	axiol	
1965-SDAURP_CE_Oct23_GP.xml	646	logements détruits			
1965-SDAURP_CE_Oct23_GP.xml	646	cette rénovation	s'est avérée beaucoup plus lente qu'il n' était prévu	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	662	la rénovation du secteur de la Défense	est significatif	axiol	
1965-SDAURP_CE_Oct23_GP.xml	663	Un doublement de cette cadence	paraît constituer une hypothèse maximale	axiol	
1965-SDAURP_CE_Oct23_GP.xml	666	densification			
1965-SDAURP_CE_Oct23_GP.xml	666	aucun accroissement des équipements généraux (eau, gaz, électricité, égouts, voirie)			
1965-SDAURP_CE_Oct23_GP.xml	666	la saturation de ces équipements	la limite de ces opérations	axiol	
1965-SDAURP_CE_Oct23_GP.xml	667	réserver en temps voulu les parcelles de terrains	n'ont pas la sagesse	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	667	la réalisation ultérieure de ces équipements	est rendue plus difficile et plus coûteuse	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	669	l'opération	le seul intérêt	axiol	
1965-SDAURP_CE_Oct23_GP.xml	669	la substitution de logements modernes			
1965-SDAURP_CE_Oct23_GP.xml	671	la reprise de la trame des rues	ne peuvent guère être envisagées	autre	
1965-SDAURP_CE_Oct23_GP.xml	672	les opérations de rénovation	sont les plus rares	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	672	peuvent être conçues pour combler les lacunes et les retards de l'urbanisme	combler les lacunes et les retards de l'urbanisme	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	672	une opération			
1965-SDAURP_CE_Oct23_GP.xml	673	Les opérations de ce type	les difficultés qu’elles entraînent sont, aussi, sociales et humaines	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	673	leur multiplication			
1965-SDAURP_CE_Oct23_GP.xml	675	doit être préservée	doit	autre	
1965-SDAURP_CE_Oct23_GP.xml	675	la rénovation			
1965-SDAURP_CE_Oct23_GP.xml	675	la réhabilitation			
1965-SDAURP_CE_Oct23_GP.xml	676	la modernisation d'immeubles anciens	les problèmes techniques	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	676	ces opérations	d'autres problèmes se posent	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	676	des immeubles réhabilités			
1965-SDAURP_CE_Oct23_GP.xml	676	l'opération			
1965-SDAURP_CE_Oct23_GP.xml	676	une rénovation			
1965-SDAURP_CE_Oct23_GP.xml	677	la rénovation nécessaire	sera nécessairement lente	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	678	subsistera la pénurie de logements	la pénurie		
1965-SDAURP_CE_Oct23_GP.xml	679	la réhabilitation et de la modernisation des vieux quartiers de Paris comme de ses banlieues	Le succès	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	679	l'extension de l'agglomération			
1965-SDAURP_CE_Oct23_GP.xml	681	dévore les espaces libres	dévore	axiol	
1965-SDAURP_CE_Oct23_GP.xml	681	centre de plus en plus congestionné			
1965-SDAURP_CE_Oct23_GP.xml	681	ne se rénovent qu'avec trop de lenteur	avec trop de lenteur	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	682	un dynamisme anarchique	anarchique	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	683	dynamismes non prévus	non prévus		
1965-SDAURP_CE_Oct23_GP.xml	683	allaient transformer les villes			
1965-SDAURP_CE_Oct23_GP.xml	686	l'extension			
1965-SDAURP_CE_Oct23_GP.xml	686	des réserves de terrains			
1965-SDAURP_CE_Oct23_GP.xml	686	une bonne composition des "creux" et des "pleins"	bonne	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	705	Les grands ensembles construits	les critiques qui se sont concentrées sur leurs déficiences	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	705	ont submergé les environs, boisés ou cultivés	ont submergé	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	710	est interdit d'étendre la zone urbaine	interdit	autre	
1965-SDAURP_CE_Oct23_GP.xml	710	empêcher le lotissement de champs en pleine nature			
1965-SDAURP_CE_Oct23_GP.xml	713	les construction urbaines (1) ne sont pas autorisées	ne sont pas autorisées	autre	
1965-SDAURP_CE_Oct23_GP.xml	715	fallait empêcher de grandir	fallait empêcher	autre	
1965-SDAURP_CE_Oct23_GP.xml	715	la décentralisation parisienne	les thèses trop schématiques	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	717	la réduction progressive des espaces demeurés libres	font l'objet de batailles incessantes et souvent perdues	axiol	
1965-SDAURP_CE_Oct23_GP.xml	717	les surfaces réservées	font l'objet de batailles incessantes et souvent perdues	axiol	
1965-SDAURP_CE_Oct23_GP.xml	717	un "bourrage du terrain	un "bourrage	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	723	conduire ses réseaux d'eau, d'égouts, d'électricité	sans que la commune ait aucune obligation	autre	
1965-SDAURP_CE_Oct23_GP.xml	740	mordre sur les espaces réservés	mordre	axiol	
1965-SDAURP_CE_Oct23_GP.xml	745	aménagement rationnel			
1965-SDAURP_CE_Oct23_GP.xml	750	l'expansion des activités			
1965-SDAURP_CE_Oct23_GP.xml	750	l'implantation d'activités	ont sûrement accentué	axiol	
1965-SDAURP_CE_Oct23_GP.xml	750	leur décentralisation			
1965-SDAURP_CE_Oct23_GP.xml	752	ont été créées			
1965-SDAURP_CE_Oct23_GP.xml	752	leur mise en place	a été facilitée	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	752	s'implantent			
1965-SDAURP_CE_Oct23_GP.xml	753	Ce mouvement	est toutefois très insuffisant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	754	une décentralisation lointaine	la crainte	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	754	quitter leurs implantations actuelles			
1965-SDAURP_CE_Oct23_GP.xml	755	la décentralisation industrielle			
1965-SDAURP_CE_Oct23_GP.xml	755	construire des installations modernes	faire l'effort	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	755	quitter des installations anciennes	ceux qui ne se soucient	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	758	la construction de logements	il s'est avéré nécessaire de ralentir	autre	
1965-SDAURP_CE_Oct23_GP.xml	758	se remplisse la zone industrielle			
1965-SDAURP_CE_Oct23_GP.xml	759	s'implantent	encore trop souvent	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	762	décentraliser les entreprises			
1965-SDAURP_CE_Oct23_GP.xml	762	peuvent quitter la région de Paris	peuvent	autre	
1965-SDAURP_CE_Oct23_GP.xml	762	doivent y demeurer	doivent	autre	
1965-SDAURP_CE_Oct23_GP.xml	762	rapprocher les lieux d'emploi des localisations d'habitat	la nécessité	autre	
1965-SDAURP_CE_Oct23_GP.xml	762	en desserrant les activités			
1965-SDAURP_CE_Oct23_GP.xml	762	a desserré les logements			
1965-SDAURP_CE_Oct23_GP.xml	763	la décentralisation industrielle	des nécessités absolues	autre	
1965-SDAURP_CE_Oct23_GP.xml	770	Un tel redémarrage	ne peut être que progressif		
1965-SDAURP_CE_Oct23_GP.xml	770	chantiers	leurs inconvénients	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	771	les mises en service	soient encore si rares	axiol	
1965-SDAURP_CE_Oct23_GP.xml	771	prévision à long terme	sont nécessaires	autre	
1965-SDAURP_CE_Oct23_GP.xml	774	sort de sa léthargie	sort de sa léthargie	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	776	ce mouvement	soit encore à faible échelle, que son efficacité soit diminuée parce qu'il s'effectue en ordre dispersé n'est pas niable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	777	peut désormais être considéré comme lancé	peut	autre	
1965-SDAURP_CE_Oct23_GP.xml	779	constructions	l'importance	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	797	pouvoir faire grand	pouvoir	autre	
1965-SDAURP_CE_Oct23_GP.xml	799	la croissance inéluctable	inéluctable	axiol	
1965-SDAURP_CE_Oct23_GP.xml	799	une agglomération, demain plus grande			
1965-SDAURP_CE_Oct23_GP.xml	800	la croissance	en refusant d'admettre	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	800	toute extension spatiale	en repoussant	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	Conserver toutes les frontières	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	conserver tous les gabarits	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	conserver toutes les campagnes	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	801	n'admettre la construction que parcimonieusement	autant d'attitudes négatives que les faits ont toujours bousculées dans le passé et lointain et récent, et qui sont, pour une large part, on vient de le voir, la cause des difficultés actuelles	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	805	créer des centres urbains nouveaux	il n'y a pas d'autre remède	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	805	villes nouvelles			
1965-SDAURP_CE_Oct23_GP.xml	805	les zones d'extension			
1965-SDAURP_CE_Oct23_GP.xml	805	centres urbains renforcés, diversifiés et rénovés			
1965-SDAURP_CE_Oct23_GP.xml	806	mettre fin à la pénurie de terrains à bâtir	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	axiol+autre	pos
1965-SDAURP_CE_Oct23_GP.xml	806	terrains à bâtir			
1965-SDAURP_CE_Oct23_GP.xml	806	la disparition des espaces libres	il faut sortir hardiment du périmètre d'agglomération fixé il y a cinq ans	axiol+autre	pos
1965-SDAURP_CE_Oct23_GP.xml	806	les zones d'extension			
1965-SDAURP_CE_Oct23_GP.xml	806	rapprocher les habitats des lieux de loisir et de la campagne			
1965-SDAURP_CE_Oct23_GP.xml	806	l'extension spatiale	doit être canalisée	autre	
1965-SDAURP_CE_Oct23_GP.xml	806	la croissance progressive des villes nouvelles	sera possible	autre	
1965-SDAURP_CE_Oct23_GP.xml	806	villes nouvelles			
1965-SDAURP_CE_Oct23_GP.xml	807	ses extensions			
1965-SDAURP_CE_Oct23_GP.xml	807	les espaces construits			
1965-SDAURP_CE_Oct23_GP.xml	807	va devenir	il faut organiser l'unité	autre	
1965-SDAURP_CE_Oct23_GP.xml	836	le délaissement	ont souffert	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	839	Améliorer le réseau de transports	Améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	Une amélioration radicale des transports	radicale	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	des progrès	décisifs	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	842	une telle amélioration	est possible	autre	
1965-SDAURP_CE_Oct23_GP.xml	846	Améliorer l'équipement	Améliorer	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	847	des progrès notables ont été réalisés	des progrès notables	axiol	pos
1965-SDAURP_CE_Oct23_GP.xml	847	la conception des équipements nécessaires			
1965-SDAURP_CE_Oct23_GP.xml	847	leur réalisation	les retards	axiol	neg
1965-SDAURP_CE_Oct23_GP.xml	849	les progrès qui seront donc faits	ils ne combleront pas le fossé qui existe en qualité et diversité entre les services qui peuvent être offerts, au cœur de Paris, à 8 millions d'utilisateurs virtuels, et ceux qui peuvent l'être, au niveau du quartier, à une population deux ou trois cent fois moins nombreuse	axiol	neg
