Nom_fichier	Numéro_Phrase	Dynamique	Segment_Annoté	axe_temp	absolu	Type
2013-Vigano_CE_Oct23.xml	820	Imaginer la ville de demain	demain	fut		
2013-Vigano_CE_Oct23.xml	822	le futur de la ville et de son territoire	futur	fut		
2014-Bonnet_CE_Oct23.xml	53	Le travail	dix ans	pas		dur
2014-Bonnet_CE_Oct23.xml	189	édifiées	jadis	pas		
2014-Bonnet_CE_Oct23.xml	220	préparée				
2014-Bonnet_CE_Oct23.xml	220	accueillir la ville de demain				
2014-Bonnet_CE_Oct23.xml	220	la ville de demain	demain	fut		
2014-Bonnet_CE_Oct23.xml	227	le devenir du secteur de Senia (pôle Orly-Rungis)	devenir	fut		
2014-Bonnet_CE_Oct23.xml	267	notre premier projet	en 1994	pas	oui	
2014-Bonnet_CE_Oct23.xml	350	le projet d’Alicante	en 1994	pas	oui	
2014-Bonnet_CE_Oct23.xml	404	chaque modification				
2014-Bonnet_CE_Oct23.xml	404	évoluera	plus tard	fut		
2014-Bonnet_CE_Oct23.xml	404	doivent se déformer				
2014-Bonnet_CE_Oct23.xml	404	adopter des formes plus polies				
2014-Bonnet_CE_Oct23.xml	407	un parc aménagé	2012	pas	oui	
2014-Bonnet_CE_Oct23.xml	407	le terrain rehaussé				
2014-Bonnet_CE_Oct23.xml	407	de nouveaux types de bâtiments				
2014-Bonnet_CE_Oct23.xml	436	deux nouvelles gares				
2014-Bonnet_CE_Oct23.xml	436	s’installent côte à côte	dès 2020	pas	oui	
2014-Bonnet_CE_Oct23.xml	452	un parc, réalisé				
2014-Bonnet_CE_Oct23.xml	452	comportera à terme 700 nouveaux logements, une école et des activités tertiaires				
2014-Bonnet_CE_Oct23.xml	453	sont édifiés au fur et à mesure de la disponibilité des parcelles	au fur et à mesure de la disponibilité des parcelles			dur
2014-Bonnet_CE_Oct23.xml	503	construisit le Finlandia Hall	pour la conférence internationale de 1975	pas	oui	
2014-Bonnet_CE_Oct23.xml	504	l’implantation de l’opéra, du musée d’art contemporain de Steven Holl et, vingt ans après, celle du philharmonique et de la bibliothèque	trente ans plus tard, il a guidé l’implantation de l’opéra, du musée d’art contemporain de Steven Holl et, vingt ans après, celle du philharmonique et de la bibliothèque	pas		
2014-Bonnet_CE_Oct23.xml	513	le devenir de ces terrains	le devenir	fut		
2014-Bonnet_CE_Oct23.xml	513	projet métropolitain				
2014-Bonnet_CE_Oct23.xml	513	projet urbain				
2014-Bonnet_CE_Oct23.xml	568	ses parcelles se densifier	peu à peu	pas		dur
2014-Bonnet_CE_Oct23.xml	568	ses réserves foncières s’épuiser				
2014-Bonnet_CE_Oct23.xml	568	« à urbaniser »	avant le nouveau PLU	pas		
2014-Bonnet_CE_Oct23.xml	712	aménager et gérer le site sur la durée	sur la durée			dur
2014-Bonnet_CE_Oct23.xml	729	les mutations de ce site	Depuis vingt ans	pas		dur
2014-Bonnet_CE_Oct23.xml	729	l’arrivée du métro	2004	pas	oui	
2014-Bonnet_CE_Oct23.xml	731	ont permis de créer des allées nouvelles				
2014-Bonnet_CE_Oct23.xml	731	allées nouvelles				
2014-Bonnet_CE_Oct23.xml	731	le campus, dessiné par l’architecte René Egger en 1969	en 1969	pas	oui	
2014-Bonnet_CE_Oct23.xml	731	un projet paysager d’envergure				
2014-Bonnet_CE_Oct23.xml	761	La place Micoulaud, réalisée en brique posée sur lit de sable				
2014-Bonnet_CE_Oct23.xml	761	le premier aménagement réalisé, livré en 2014	livré en 2014	pas	oui	
2014-Bonnet_CE_Oct23.xml	854	avaient été réalisées précédemment	précédemment	pas		
2011-Desvigne_CE_Oct23.xml	44	varie en permanence	en permanence	pres		dur
2011-Desvigne_CE_Oct23.xml	84	les deux projets d’Issoudun	Dix ans séparent	pas		
2011-Desvigne_CE_Oct23.xml	86	son étalement récent	récent	pas		
2011-Desvigne_CE_Oct23.xml	90	deviennent ponctuellement l’espace public des lotissements				
2011-Desvigne_CE_Oct23.xml	90	forment ensemble des promenades				
2011-Desvigne_CE_Oct23.xml	90	en définissant une nouvelle silhouette				
2011-Desvigne_CE_Oct23.xml	90	ses futures extensions	futures	fut		
2011-Desvigne_CE_Oct23.xml	103	l’accueil de futurs quartiers	après une période d’abandon probable de quinze ans			dur
2011-Desvigne_CE_Oct23.xml	103	futurs quartiers	futurs	fut		
2011-Desvigne_CE_Oct23.xml	105	Le quartier futur imaginé	futur	fut		
2011-Desvigne_CE_Oct23.xml	116	est explicitement construite				
2011-Desvigne_CE_Oct23.xml	116	se réparent	en permanence			dur
2011-Desvigne_CE_Oct23.xml	116	se transforment	en permanence			dur
2011-Desvigne_CE_Oct23.xml	151	restent à l’abandon	vingt à trente ans			dur
2011-Desvigne_CE_Oct23.xml	152	une sorte de jachère périurbaine	dure vingt ans			dur
2011-Desvigne_CE_Oct23.xml	152	se déplace				
2011-Desvigne_CE_Oct23.xml	153	agir sans attendre sur le territoire	sans attendre			
2011-Desvigne_CE_Oct23.xml	153	contrôler collectivement				
2011-Desvigne_CE_Oct23.xml	154	structurer les vides				
2011-Desvigne_CE_Oct23.xml	154	en y superposant un ordre de composition				
2011-Desvigne_CE_Oct23.xml	154	élaborent une nouvelle géographie				
2011-Desvigne_CE_Oct23.xml	154	redonner une fertilité au sol				
2011-Desvigne_CE_Oct23.xml	154	décontaminer				
2011-Desvigne_CE_Oct23.xml	154	un mode de gestion sur une longue durée	sur une longue durée			dur
2011-Desvigne_CE_Oct23.xml	264	la construction des espaces publics				
2011-Desvigne_CE_Oct23.xml	264	grands étalements urbains	du siècle dernier	pas		dur
2011-Desvigne_CE_Oct23.xml	295	le développement de Washington	de 1901 à 1950	pas	oui	dur
2011-Desvigne_CE_Oct23.xml	295	réalisé				
2011-Desvigne_CE_Oct23.xml	321	la constitution d’un paysage, d’une géographie amplifiée				
2011-Desvigne_CE_Oct23.xml	321	la ville de demain	demain	fut		
2011-Desvigne_CE_Oct23.xml	337	mettre en place une stratégie d’aménagement	sur un temps long	fut		dur
2011-Desvigne_CE_Oct23.xml	337	mener des réflexions sur des échelles plus petites				
2011-Desvigne_CE_Oct23.xml	337	fabriquer des morceaux de ville				
2011-Desvigne_CE_Oct23.xml	337	effectuer des expérimentations concrètes				
2011-Desvigne_CE_Oct23.xml	339	l’aménagement futur	futur	fut		
2011-Desvigne_CE_Oct23.xml	340	l’aménagement des territoires	aujourd’hui			
2011-Desvigne_CE_Oct23.xml	413	la transformation de villes et de territoires				
2011-Desvigne_CE_Oct23.xml	413	déjà très modifiés et artificialisés				
2011-Desvigne_CE_Oct23.xml	413	l’essentiel de cet environnement construit	datant de la seconde moitié du XXe siècle	pas		
2011-Desvigne_CE_Oct23.xml	417	réparations successives				
2011-Desvigne_CE_Oct23.xml	417	petites additions				
2011-Desvigne_CE_Oct23.xml	417	projets de transformations	dans un temps long	fut		dur
2011-Desvigne_CE_Oct23.xml	417	créer un nouveau quartier	une trentaine d’années	fut		dur
2011-Desvigne_CE_Oct23.xml	417	un nouveau quartier				
2011-Desvigne_CE_Oct23.xml	422	se réalise	Aujourd’hui	pres		
2011-Desvigne_CE_Oct23.xml	422	se construit				
2011-Desvigne_CE_Oct23.xml	424	permet de fabriquer de vastes territoires	dans la durée			dur
2011-Desvigne_CE_Oct23.xml	426	se transforme par strates	Sur une telle durée	pas		dur
2011-Desvigne_CE_Oct23.xml	430	réalise vraiment le réseau des chemins	Plus tard	fut		
2011-Desvigne_CE_Oct23.xml	445	se sont déplacées	Depuis longtemps	pas		dur
2011-Desvigne_CE_Oct23.xml	445	créer un lien majeur pour Bordeaux : un très vaste parc en centre-ville				
2011-Desvigne_CE_Oct23.xml	446	La transformation de la rive droite	durera plusieurs dizaines d’années	fut		dur
2011-Desvigne_CE_Oct23.xml	446	toute mutation urbaine				
2011-Desvigne_CE_Oct23.xml	473	substituer au parc unitaire	Dès 2000	pas		
2011-Desvigne_CE_Oct23.xml	473	initialement projeté				
2011-Desvigne_CE_Oct23.xml	481	la seconde phase du projet Lyon Confluence	En 2010			
2011-Desvigne_CE_Oct23.xml	481	étend l’imbrication étroite entre paysage et bâti	En 2010			
2011-Desvigne_CE_Oct23.xml	489	la fabrication de la ville	ce temps long			dur
2011-Desvigne_CE_Oct23.xml	489	quelque chose se passe				
2011-Desvigne_CE_Oct23.xml	492	une réalisation rapide				
2011-Desvigne_CE_Oct23.xml	492	le chantier				
2011-Desvigne_CE_Oct23.xml	492	le futur aménagement	futur	fut		
2011-Desvigne_CE_Oct23.xml	494	fabrication du paysage zéro	Le temps court			dur
2011-Desvigne_CE_Oct23.xml	494	l’aménagement global du site	le temps long			dur
2011-Desvigne_CE_Oct23.xml	497	une série d’actions physiques sur le site				
2011-Desvigne_CE_Oct23.xml	497	interventions utilitaires				
2011-Desvigne_CE_Oct23.xml	497	création de chemins				
2011-Desvigne_CE_Oct23.xml	497	création de fossés				
2011-Desvigne_CE_Oct23.xml	497	les chantiers de la réalisation des quartiers				
2011-Desvigne_CE_Oct23.xml	497	mise en place des lieux de stockage de la terre végétale				
2011-Desvigne_CE_Oct23.xml	497	futurs quartiers	futurs	fut		
2011-Desvigne_CE_Oct23.xml	497	constitution d’une pépinière				
2011-Desvigne_CE_Oct23.xml	498	Autant d’actions				
2011-Desvigne_CE_Oct23.xml	498	les dessins futurs	futurs	fut		
2011-Desvigne_CE_Oct23.xml	498	le futur campus	futur	fut		
2011-Desvigne_CE_Oct23.xml	498	en valorisant les terrains				
2011-Desvigne_CE_Oct23.xml	501	formera l’empreinte des quartiers à venir				
2011-Desvigne_CE_Oct23.xml	501	des quartiers à venir	à venir	fut		
2011-Desvigne_CE_Oct23.xml	504	un jardin provisoire				
2011-Desvigne_CE_Oct23.xml	504	futur parc potentiel	futur	fut		
2011-Desvigne_CE_Oct23.xml	512	le futur jardin central	le futur	fut		
2011-Desvigne_CE_Oct23.xml	512	aménagée				
2011-Desvigne_CE_Oct23.xml	517	sera remplacée plus tard	plus tard	fut		
2011-Desvigne_CE_Oct23.xml	534	Le projet de recomposition territoriale				
2011-Desvigne_CE_Oct23.xml	534	a été mis en place	au XIXe siècle	pas		
2011-Desvigne_CE_Oct23.xml	574	la transformation du plateau de Saclay	temps très long	fut		
2011-Desvigne_CE_Oct23.xml	574	transformer le territoire en un chantier sans fin				
2011-Desvigne_CE_Oct23.xml	574	constituer un paysage artificiel évolutif				
2011-Desvigne_CE_Oct23.xml	576	édification et de confortement des parcs-campus	Le temps			dur
2011-Desvigne_CE_Oct23.xml	576	la transformation du site				
2011-Desvigne_CE_Oct23.xml	576	la construction du campus				
2011-Desvigne_CE_Oct23.xml	576	fabrication de sols fertiles				
2011-Desvigne_CE_Oct23.xml	576	constitution de sols artificiels				
2011-Desvigne_CE_Oct23.xml	669	petit parc public réalisé	dans les années 1990	pas	oui	dur
2011-Desvigne_CE_Oct23.xml	669	installer des fleurs				
2011-Desvigne_CE_Oct23.xml	669	tout demeure en place				
2011-Desvigne_CE_Oct23.xml	676	peuvent à terme composer	à terme	fut		
2011-Desvigne_CE_Oct23.xml	685	incorpore dès le début équipements, parcs de stationnement et réserves	dès le début			
2011-Desvigne_CE_Oct23.xml	696	ont traité leurs espaces publics	depuis vingt ans	pas		dur
2011-Desvigne_CE_Oct23.xml	767	la construction de lourdes infrastructures	les vingt dernières années	pas		dur
2011-Desvigne_CE_Oct23.xml	767	constructions				
2011-Desvigne_CE_Oct23.xml	767	développement des lignes à très grande vitesse				
2011-Desvigne_CE_Oct23.xml	805	La mutation de ce quartier	durera plusieurs années	fut		dur
2018-TER_CE_Oct23.xml	165	différents projets				
2018-TER_CE_Oct23.xml	165	les projets du lac Marie-Claire				
2018-TER_CE_Oct23.xml	165	la réalisation du parc Aqua Magica				
2018-TER_CE_Oct23.xml	165	la réalisation du jardin des Acacias				
2018-TER_CE_Oct23.xml	165	le projet territorial de Nanterre Bords de Seine				
2018-TER_CE_Oct23.xml	165	sera réalisé	par la suite	fut		
2018-TER_CE_Oct23.xml	197	l’implantation des grandes infrastructures de transports franciliens				
2018-TER_CE_Oct23.xml	197	fragmentent son territoire				
2018-TER_CE_Oct23.xml	197	la future A14	future	fut		
2018-TER_CE_Oct23.xml	197	les infrastructures actuelles et futures	futures	fut		
2018-TER_CE_Oct23.xml	199	scénarise ainsi une nouvelle entrée				
2018-TER_CE_Oct23.xml	199	des jardins partagés et des émergences architecturales existantes et à venir	à venir	fut		
2018-TER_CE_Oct23.xml	199	un nouvel horizon urbain				
2018-TER_CE_Oct23.xml	201	le projet de Nanterre				
2018-TER_CE_Oct23.xml	201	l’intervention des architectes et des paysagistes	en amont	pas		
2018-TER_CE_Oct23.xml	207	l’avenir de ce territoire post-industriel	l’avenir	fut		
2018-TER_CE_Oct23.xml	211	cette future métropole	future	fut		
2018-TER_CE_Oct23.xml	213	futur projet	futur	fut		
2018-TER_CE_Oct23.xml	249	cette ville en densification permanente				
2018-TER_CE_Oct23.xml	249	reconnecte les quartiers hors la ville				
2018-TER_CE_Oct23.xml	249	au linéaire de quais industriels devenus peu à peu friches	peu à peu	pas		dur
2018-TER_CE_Oct23.xml	257	le réaménagement de Pershing Square				
2018-TER_CE_Oct23.xml	257	un plein essor	dans les années trente	pas	oui	dur
2018-TER_CE_Oct23.xml	257	s’est totalement paupérisé				
2018-TER_CE_Oct23.xml	258	est en pleine renaissance	Aujourd’hui	pres		dur
2018-TER_CE_Oct23.xml	272	mener à terme la réalisation	deux ans plus tard	pas		
2018-TER_CE_Oct23.xml	275	espace déjà réaménagé	lors de la grande époque de la revitalisation de l’espace public barcelonais	pas		
2018-TER_CE_Oct23.xml	275	la revitalisation de l’espace public barcelonais				
2018-TER_CE_Oct23.xml	275	objet de nombreux projets				
2018-TER_CE_Oct23.xml	275	l’achèvement de la Diagonal				
2018-TER_CE_Oct23.xml	275	un projet innovant de place-parc				
2018-TER_CE_Oct23.xml	296	un vaste processus de réaménagement de la rive droite du fleuve Huangpu	Depuis 2016	pas	oui	dur
2018-TER_CE_Oct23.xml	297	reconquérir				
2018-TER_CE_Oct23.xml	297	des berges jusqu’ici peu aménagées	jusqu’ici	pas		dur
2018-TER_CE_Oct23.xml	297	impulsant des usages variés et permanents				
2018-TER_CE_Oct23.xml	303	quartiers en devenir	en devenir	fut		
2018-TER_CE_Oct23.xml	309	la création d’un parking souterrain	dans les années cinquante	pas	oui	
2018-TER_CE_Oct23.xml	309	ayant surélevé la place				
2018-TER_CE_Oct23.xml	309	isolant du contexte urbain par des escaliers, des murs et des rampes de parking				
2018-TER_CE_Oct23.xml	325	Le projet urbain de Wilhelmsburg ainsi engagé				
2018-TER_CE_Oct23.xml	325	la ville écologique du futur	futur	fut		
2018-TER_CE_Oct23.xml	325	équilibrer l’espace urbain				
2018-TER_CE_Oct23.xml	328	la création de canaux et de ports de plaisances				
2018-TER_CE_Oct23.xml	328	structurant l’île actuelle				
2018-TER_CE_Oct23.xml	328	son urbanisation à venir	à venir	fut		
2018-TER_CE_Oct23.xml	334	organiser son avenir	avenir	fut		
2018-TER_CE_Oct23.xml	340	les différents sites protégés				
2018-TER_CE_Oct23.xml	340	nombreux aménagements attractifs futurs	futurs	fut		
2018-TER_CE_Oct23.xml	348	Le projet « Over de Ring Zuid »				
2018-TER_CE_Oct23.xml	348	l’avenir de l’infrastructure routière périphérique	l’avenir	fut		
2018-TER_CE_Oct23.xml	348	couvrir en tout ou partie				
2018-TER_CE_Oct23.xml	348	créer des connexions, espaces publics et développements futurs				
2018-TER_CE_Oct23.xml	349	permettre d’établir des continuités de la ville				
2018-TER_CE_Oct23.xml	349	la coupure infrastructurelle introduite	dans les années soixante	pas	oui	
2018-TER_CE_Oct23.xml	368	Les actions sur les grands territoires	de très longues durées			dur
2018-TER_CE_Oct23.xml	395	la création de vastes noues plantées				
2018-TER_CE_Oct23.xml	395	instituant, en cas de crue, de nouveaux bras du Rhin				
2018-TER_CE_Oct23.xml	395	générant immédiatement de nouveaux cheminements, de nouveaux espaces publics en réseau	immédiatement			
2018-TER_CE_Oct23.xml	458	les quartiers riverains de Carrières-sous-Poissy existants ou en devenir				
2018-TER_CE_Oct23.xml	474	en épanchant la nature				
2018-TER_CE_Oct23.xml	474	futurs projets urbains	futurs	fut		
2018-TER_CE_Oct23.xml	495	se modifie	au fur et à mesure de l’intégration des « campagnes habitées » à ses processus de décision et de fabrication	pres		dur
2018-TER_CE_Oct23.xml	495	ses processus de décision et de fabrication				
2018-TER_CE_Oct23.xml	553	une grande opération d’urbanisme				
2018-TER_CE_Oct23.xml	553	prolongée	en 2000	pas	oui	
2018-TER_CE_Oct23.xml	553	une seconde opération				
2018-TER_CE_Oct23.xml	565	créer un nouveau quartier de plus de 500 logements et d’équipements, le parc Princesse				
2018-TER_CE_Oct23.xml	565	la ville-parc du Vésinet initiée au milieu du xixe siècle	au milieu du xixe siècle	pas	oui	
2018-TER_CE_Oct23.xml	566	futur quartier	futur	fut		
2018-TER_CE_Oct23.xml	577	l’aménagement des espaces publics et des lots bâtis				
2018-TER_CE_Oct23.xml	577	futur quartier	futur	fut		
2018-TER_CE_Oct23.xml	621	se sont développés				
2018-TER_CE_Oct23.xml	621	subissent depuis lors inondations et sécheresse	depuis lors	pas		dur
2018-TER_CE_Oct23.xml	682	la relocalisation de l’hôpital				
2018-TER_CE_Oct23.xml	682	reconversion	à terme	fut		
2018-TER_CE_Oct23.xml	699	mis en place				
2018-TER_CE_Oct23.xml	699	plusieurs fois remaniée				
2018-TER_CE_Oct23.xml	699	devenue carrefour stratégique	depuis la réalisation du quartier 22@	pas		
2018-TER_CE_Oct23.xml	699	la réalisation du quartier 22@				
1958-padog_CE_Oct23_GPU.xml	2	se sont accrus	Depuis 1880	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	2	croissance exceptionnellement rapide				
1958-padog_CE_Oct23_GPU.xml	4	l’embellissement de Paris	au cours de notre histoire	pas		dur
1958-padog_CE_Oct23_GPU.xml	4	n’ont ajouté à « la plus belle ville du monde » qu’une banlieue indifférenciée, sans style et sans âme	les cent dernières années	pas		dur
1958-padog_CE_Oct23_GPU.xml	8	se prépara puis s’accomplit le renouveau de la France	Après dix années sombres			
1958-padog_CE_Oct23_GPU.xml	8	un immense effort de construction				
1958-padog_CE_Oct23_GPU.xml	11	doit évoluer le Paris futur	futur	fut		
1958-padog_CE_Oct23_GPU.xml	18	devenir au cours des 80 dernières années cette agglomération géante	au cours des 80 dernières années	pas		dur
1958-padog_CE_Oct23_GPU.xml	18	a grandi lentement				
1958-padog_CE_Oct23_GPU.xml	18	garder un équilibre harmonieux entre les différentes parties de la ville				
1958-padog_CE_Oct23_GPU.xml	18	son embellissement et à son équipement				
1958-padog_CE_Oct23_GPU.xml	23	se sons basties	depuis vingt ans	pas		dur
1958-padog_CE_Oct23_GPU.xml	23	se bastissent	encores de nouveau chaque jour	pres		dur
1958-padog_CE_Oct23_GPU.xml	31	l’accroissement continuel et de l’augmentation de « la grande ville	A cette époque	pas		
1958-padog_CE_Oct23_GPU.xml	32	fut donc commencée	en même temps			
1958-padog_CE_Oct23_GPU.xml	32	des aménagements intérieurs				
1958-padog_CE_Oct23_GPU.xml	32	l’embellissement et aux commodités de la ville	en même temps			
1958-padog_CE_Oct23_GPU.xml	32	création de places				
1958-padog_CE_Oct23_GPU.xml	32	percements de rues				
1958-padog_CE_Oct23_GPU.xml	36	l’extension des limites à l’intérieur desquelles on percevait l’impôt	En 1785	pas	oui	
1958-padog_CE_Oct23_GPU.xml	41	est intégrée	en 1859	pas	oui	
1958-padog_CE_Oct23_GPU.xml	41	un développement considérable de l’agglomération parisienne				
1958-padog_CE_Oct23_GPU.xml	42	s’accroîtra	En moins de 80 ans	pas		dur
1958-padog_CE_Oct23_GPU.xml	51	La démolition des anciennes fortifications de la Capitale	achevée en 1930	pas	oui	
1958-padog_CE_Oct23_GPU.xml	51	la construction d’importants programmes de logements				
1958-padog_CE_Oct23_GPU.xml	51	ont définitivement effacé les traces de la dernière enceinte				
1958-padog_CE_Oct23_GPU.xml	54	problèmes d’aménagement urbain	aujourd’hui	pres		
1958-padog_CE_Oct23_GPU.xml	54	des problèmes d’aménagement du territoire	aujourd’hui	pres		
1958-padog_CE_Oct23_GPU.xml	86	n’ayant nullement l’ambition de dessiner le PARIS de l’AN 2.000				
1958-padog_CE_Oct23_GPU.xml	86	une volonté d’aménagement et d’organisation				
1958-padog_CE_Oct23_GPU.xml	132	les opérations	au cours des prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	133	l’avenir de la Région	l’avenir	fut		
1958-padog_CE_Oct23_GPU.xml	162	certaines opérations	à long terme			dur
1958-padog_CE_Oct23_GPU.xml	162	n’ont pu être étudiées et matérialisées	dès à présent	pres		
1958-padog_CE_Oct23_GPU.xml	162	puissent ainsi être réalisées	le moment venu			
1958-padog_CE_Oct23_GPU.xml	173	La concentration industrielle	à partir du XIXe siècle	pas		dur
1958-padog_CE_Oct23_GPU.xml	184	La centralisation ferroviaire et routière				
1958-padog_CE_Oct23_GPU.xml	184	son accroissement particulièrement rapide	depuis la fin du XIXe siècle	pas		dur
1958-padog_CE_Oct23_GPU.xml	190	nouveaux groupes d'habitation terminés	depuis cette date	pas		dur
1958-padog_CE_Oct23_GPU.xml	190	nouveaux groupes d'habitation				
1958-padog_CE_Oct23_GPU.xml	292	doit être conçue, dans un esprit nouveau, l’agglomération de demain				
1958-padog_CE_Oct23_GPU.xml	292	l’agglomération de demain	demain	fut		
1958-padog_CE_Oct23_GPU.xml	297	se soit développé	au cours des siècles	pas		dur
1958-padog_CE_Oct23_GPU.xml	297	en débordant les enceintes successives qui lui avaient été tracées				
1958-padog_CE_Oct23_GPU.xml	297	de très belles réalisations urbaines				
1958-padog_CE_Oct23_GPU.xml	298	Des tracés importants apparus	sous Napoléon Ier	pas		
1958-padog_CE_Oct23_GPU.xml	298	les réalisations d’Haussmann				
1958-padog_CE_Oct23_GPU.xml	349	réalisations	au cours des derniers siècles	pas		dur
1958-padog_CE_Oct23_GPU.xml	349	des réalisations de qualité				
1958-padog_CE_Oct23_GPU.xml	349	construit				
1958-padog_CE_Oct23_GPU.xml	415	675 opérations de décentralisation	1er octobre 1950 au 1er juin 1960	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	415	la réalisation				
1958-padog_CE_Oct23_GPU.xml	433	un développement considérable des nouvelles activités à caractère scientifique, principalement centres de recherches et laboratoires d’études de toute nature	depuis la guerre	pas		dur
1958-padog_CE_Oct23_GPU.xml	433	sans être installés				
1958-padog_CE_Oct23_GPU.xml	433	se sont dispersées				
1958-padog_CE_Oct23_GPU.xml	434	De telles créations ne pourraient-elles pas trouver place	à l’avenir	fut		
1958-padog_CE_Oct23_GPU.xml	434	contribueraient à développer				
1958-padog_CE_Oct23_GPU.xml	434	continuer à accroître dans ce domaine la concentration parisienne				
1958-padog_CE_Oct23_GPU.xml	443	prévoir les nouveaux établissements universitaires indispensables	au cours des prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	447	le développement très important du secteur tertiaire	au cours de ces dernières années	pas		dur
1958-padog_CE_Oct23_GPU.xml	474	ces créations				
1958-padog_CE_Oct23_GPU.xml	474	doivent être réalisés	dans les prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	477	grouper des programmes de logements importants				
1958-padog_CE_Oct23_GPU.xml	477	implanter des hôpitaux généraux ou spécialisés, des facultés ou collèges universitaires, des lycées et écoles, etc. en un mot des services publics indispensables à la vie de cette population				
1958-padog_CE_Oct23_GPU.xml	477	pourront-elles y être implantées	simultanément			
1958-padog_CE_Oct23_GPU.xml	478	réussir une véritable ville				
1958-padog_CE_Oct23_GPU.xml	478	s’y développent	spontanément			
1958-padog_CE_Oct23_GPU.xml	595	devraient être convenablement répartis				
1958-padog_CE_Oct23_GPU.xml	595	pouvoir être réalisés successivement dans le temps	successivement dans le temps	fut		iter
1958-padog_CE_Oct23_GPU.xml	599	ne peut penser réaliser à la fois toutes ces intentions				
1958-padog_CE_Oct23_GPU.xml	599	peut par contre les prévoir, les étudier, les préparer				
1958-padog_CE_Oct23_GPU.xml	599	toutes réalisations de cette importance qui s’échelonneront	suivant une période plus ou moins longue	fut		dur
1958-padog_CE_Oct23_GPU.xml	605	son développement	jusqu’à présent	pas		dur
1958-padog_CE_Oct23_GPU.xml	605	un étalement très importants				
1958-padog_CE_Oct23_GPU.xml	619	l’aménagement de la Région Parisienne				
1958-padog_CE_Oct23_GPU.xml	619	un transfert de ces installations aéronautiques	dans l’avenir	fut		
1958-padog_CE_Oct23_GPU.xml	639	la localisation dans cette région d’un nouveau centre urbain relativement important				
1958-padog_CE_Oct23_GPU.xml	639	un nouveau centre urbain relativement important				
1958-padog_CE_Oct23_GPU.xml	639	le futur Parc de La Courneuve	futur	fut		
1958-padog_CE_Oct23_GPU.xml	639	pouvant être améliorées				
1958-padog_CE_Oct23_GPU.xml	639	un élément restructurateur de tout l’ensemble indiqué précédemment				
1958-padog_CE_Oct23_GPU.xml	654	certains ensembles réalisés	Au cours des dernières années	pas		dur
1958-padog_CE_Oct23_GPU.xml	683	la construction dans PARIS même de grands édifices publics	au cours des dernières années	pas		dur
1958-padog_CE_Oct23_GPU.xml	684	le développement de la Région de la Défense				
1958-padog_CE_Oct23_GPU.xml	684	les possibilités d’avenir de cette Région	avenir	fut		
1958-padog_CE_Oct23_GPU.xml	727	l’évolution future de la Région Parisienne	future	fut		
1958-padog_CE_Oct23_GPU.xml	727	leurs localisations souhaitables				
1958-padog_CE_Oct23_GPU.xml	739	la cadence actuelle de destruction	actuelle	pres		dur
1958-padog_CE_Oct23_GPU.xml	743	pourrait être réalisé	dans un délai de 15 ans	pas		dur
1958-padog_CE_Oct23_GPU.xml	745	le remplacement	dans les plus brefs délais	pas		
1958-padog_CE_Oct23_GPU.xml	746	un étalement	sur une période de 15 ans	pas		fut
1958-padog_CE_Oct23_GPU.xml	753	les 427.000 logements neufs réalisés	depuis la guerre	pas		dur
1958-padog_CE_Oct23_GPU.xml	754	les 60.000 logements insalubres et les 160.000 logements vétustes supposés reconstruits	assez rapidement	pas		
1958-padog_CE_Oct23_GPU.xml	785	l’effort considérable de construction	depuis quelques années	pas		dur
1958-padog_CE_Oct23_GPU.xml	786	69.000 logements terminés	en 1957	pas	oui	
1958-padog_CE_Oct23_GPU.xml	792	un volume de construction de 60.000 logements par an à soutenir	pendant 10 ans			dur
1958-padog_CE_Oct23_GPU.xml	798	la rénovation de l’habitat parisien	dans les prochaines années	pas		dur
1958-padog_CE_Oct23_GPU.xml	821	ces opérations	dans les prochaines années	pas		dur
1958-padog_CE_Oct23_GPU.xml	842	tous les terrains qui sont ainsi susceptibles d’être urbanisés	dans les prochaines années	fut		dur
1958-padog_CE_Oct23_GPU.xml	896	les concentrations réalisées	à la fin du XIXe siècle	pas	oui	dur
1958-padog_CE_Oct23_GPU.xml	1004	La réalisation de cette prévision	la deuxième moitié du XXe siècle	fut	oui	dur
1958-padog_CE_Oct23_GPU.xml	1023	Aucune transformation importante	depuis les grandes opérations de voirie réalisée par HAUSSMANN ou ses successeurs	pas		
1958-padog_CE_Oct23_GPU.xml	1023	l’aménagement des Boulevards des Maréchaux, de quelques ouvrages souterrains, des voies sur berge				
1958-padog_CE_Oct23_GPU.xml	1023	l’amorce d’un boulevard périphérique				
1958-padog_CE_Oct23_GPU.xml	1023	les grandes opérations de voirie réalisée				
1958-padog_CE_Oct23_GPU.xml	1025	la création importante de voies nouvelles				
1958-padog_CE_Oct23_GPU.xml	1025	l’autoroute de l’Ouest mise en service	depuis la guerre	pas		
1958-padog_CE_Oct23_GPU.xml	1025	l’amélioration des traverses				
1958-padog_CE_Oct23_GPU.xml	1075	devant être dans l’avenir le grand terrain d’aviation de la Région Parisienne	dans l’avenir	fut		
